Id,hate_speech,offensive_language,neither,clean_tweet
397,0,0,1,rawr rt my sexy french scally i love him frenchscally sexy scally woof woof
398,0,1,0,nothin in life is free some of you bitches need to write that on ya panties 128557 128514
399,0,1,0,if one of you bitches want some of my burrito u can catch me at potosino huh haha
400,0,1,0,niggas whole hoes out here cuz couldn t had said it better 128588
401,0,1,0,hardcore way to eat mac and cheese 1 boil water 2 snort cheese powder 3 drink boiling water 4 fuck bitches
402,0,1,0,yourenotmytype if my fade is perpetually fresher than yours that s a real ass bitch rite there
403,0,1,0,annoying bitch that i love judyann s so pretty
404,0,1,0,lmao bitch got on some huggies
405,0,1,0,hi bitch no bitch bye bitch
406,0,1,0,does he look like a bitch capacitor
407,0,1,0,chase money 128176 not 128581 hoes 128111 128175 128175 58399 58399 58399 58399
408,0,1,0,can t stand a i don t know what i want ass nigga 128564 bitch
409,0,1,0,shorts i m on my way love a chav hot sexy scally fucker
410,0,1,0,these newly gay bitches don t kno how shit works
411,0,1,0,when a bitch don t want a real job they just become strippers lol lol
412,0,1,0,awww meat meat in his feelins i ainn n my feelings bitch
413,0,1,0,i want snake bites my industrial piercin amp a tattoo dem hoe accessories dea 128064 128064 128056 9749
414,0,0,1,baby albino 128034
415,0,1,0,these hoes ain t loyal
416,0,1,0,yassssss ordered chinese 128079 bitch you just ate tacos you fat fuck
417,0,1,0,i made that bitch lunch bitches love lunch
418,0,1,0,a no brainer but as soon as this bitch gets rich in political power her views will change political whores
419,0,1,0,a pussy a day keeps the devil away
420,0,1,0,ain t that about a bitch what does that mean
421,0,1,0,all these bitches want a baby i don t want no children
422,0,1,0,and bitch you must be lost 128514 128514
423,0,1,0,baby i like being on your left side no bitch you can t be there cuz the street on that side and twitter said i ain t real if you do
424,0,0,1,bae sounds like such a ghetto word use something else
425,0,1,0,batter the wee cunt jewis y cos he fucked my ex emma isnt battering the girls i ve nailed ive moved on stop being a pussy n do it urself
426,0,1,0,bleed out hoe alexa
427,0,1,0,boolin in the bando wit a few bitches
428,0,0,1,brownies for my brownie i love this movie 128517
429,0,1,0,but i need a bad bitch that s hotter than me might be the realist shit partynextdoor ever said that s how i be feelin everyday
430,0,1,0,by the way we do punch bitches
431,0,1,0,caesar is home rt 8220 so much this bitch looks like lets start with ape shit 8221 128557 128557
432,0,0,1,chinese maverick we were communicating comrade u know giving the imperialist yanks the birdie
433,0,1,0,dad say hi to my snapchat dad 9996 65039 9996 65039 duces bitch 128514 128514 128553 128553
434,0,1,0,do you believe these hoes are not in fact loyal i disagree with that i do believe they are in fact the loyalest bunch these hoes
435,0,1,0,don t know no ugly bitches don t know no broke niggas gates
436,0,1,0,don t make me make you fall in live with a nigga like meee the birds 1 amp 2 are my favorite songs by weeknd
437,1,0,0,don t worry about the nigga you see worry about the nigga you don t see dat s da nigga fuckin yo bitch
438,0,1,0,don t you ever give my pussy away you keep it tight alright
439,0,1,0,dropped a stack cause bitch i m on song called dope download the mixtape here
440,0,1,0,dumb bitches do dumb things
441,0,1,0,eat the pussy like a real nigga hungry
442,0,1,0,eff it let s go after the cripple
443,0,1,0,everything look better with a bitch next to it
444,0,1,0,facto who cares if you a hoe when your ass looks like this
445,0,1,0,for every bad bitch there is a nigga tired of fucking her
446,0,1,0,foreign chick no lie man that bitch beautiful
447,0,1,0,fresh nigga so you kno i need a clean bitch who kno i m working cuz i wanna see my team rich
448,0,1,0,fuck 5 0 i make my own rules suck my dragon balls bitch call me goku
449,0,0,1,generate ascii boxes with nodejs all i see is the ability to bring flappy bird in node via ascii tubes and bird
450,0,1,0,get me that shit bitch you is fine bear
451,0,1,0,get your ass back to detroit ya fuckin wigger
452,0,1,0,girls that i dated its okay i ain t mad yo unless you stabbed me in the heart no love hoe
453,0,1,0,how do you know my twitter password bitch please
454,0,1,0,have you seen my shows have you seen my hoes if i wasn t hot would they be so thick
455,0,1,0,he a bitch for hitting that hoe 128514 128514 128514 128514 128514 128514 128514 128514 128514
456,0,1,0,he married to a white woman lucky sum bitch uncle ruckus
457,0,1,0,he wanna be my nigga but i m just trinna be his savings account 128553 128514 128557 128514 128557 omg imma funny ass bitch man but that s real shit 128175
458,0,1,0,her great grandmas a hoe her grandmas a hoe her moms and a hoe and she s a hoe it s a long line of hoes grandpa carl everyone
459,1,0,0,hey go look at that video of the man that found the kidnapped girls in ohio what a nigger shitmybosssays
460,0,1,0,hey pussy you still there
461,0,0,1,how about we draft all those gung ho folks and send them to afghanistan or other war zones so they can show their
462,0,1,0,how hotter than is it a bitch
463,0,1,0,how u talking to hoes bout bro n em why you talking to hoes bout bro n em
464,0,1,0,how you doing crazy bitch is hilarious
465,0,1,0,i know my shoes dirty as fuck whatever bitch you don t have to call like negro one of the first things they look at is shoes dog
466,0,0,1,i am a thrill billy with a hillbilly heart hahahahaha jesus murphy
467,0,1,0,i call him my bitch
468,0,1,0,i can t handle no liquor but these bitches can t handle meeedd chief sosa
469,0,1,0,i don t chase after dudes i chase after bitches edgar bautista
470,0,1,0,i don t love these hoes baby it s me and you forever
471,0,1,0,i dont even need a picture of tamar that bitch is beat in every picture 128514 128557 128514 128514 128514
472,0,1,0,i dont have hoes 128564
473,0,0,1,i found a new way to chug you have to open your mouth alot shitallysays
474,0,1,0,i fucking hate that bitch so much i wanna smack her in the face then tongue kiss her
475,0,1,0,i got a bitch set it off like jada picket queen latifah you riding round with your nieces bitch you titi
476,0,1,0,i got a sister she told me stop calling women bitches
477,0,1,0,i guess this is the night bitches die stewie is that nigga
478,0,1,0,i had a bitch that had a bitch had the bitch eating halibut freshrhymes jerksquad slowstir
479,0,1,0,i have this lady love she s married but i still wanna bang her she won t have sex with me what a bitch a troubadour probably
480,0,1,0,i heard you was looking for candy man bitch
481,0,1,0,i hope you don t get mad ladies i only call you bitches bitches bc i don t know your names individually katt williams
482,0,1,0,i just got a number 3 i m a bitch boy
483,0,1,0,i know that shit eatin grin you either just fucked the girl of your dreams or you sold a car we know you re a faggot what d you sell 128514
484,0,1,0,i only be with older men cause they re more mature that supposed to fool us bitch
485,0,1,0,i prolly leave up out this bitch with my cups in my hand and yo hand in my other hand
486,0,1,0,i said i don t like it it tastes like wolf pussy what how do you even know what that tastes like
487,0,1,0,i taught myself how to eat pussy and cut my own hair i taught myself how to eat pussy hair 128514 name the movie 128514
488,0,1,0,i used to dress up like a cop too oh really yeah right after 9 11 mad pussy really yes i ll never forget
489,0,1,0,i went to jail for a flock amp came home wit a strike you went to jail as a bitch came home as a dike
490,0,1,0,i will fuck u where u stand u dizzy bitch two unique amp separate phrases i overheard a relative saying when i was younger
491,0,1,0,i woke up like thi bitch go back to bed
492,0,1,0,i would rather you call me bitch than sir my manager
493,0,1,0,i ll beat on that pussy so hard
494,0,0,1,i ll slit your throat neck
495,0,1,0,i m a funky ass honkey s shout out to tonight before cabaret 128514 jt2020tour
496,0,1,0,i m comparing kfc to the pussy maxoff5
497,0,1,0,i m downloading you a new personality and ordering you a new face you bitch i love you goddamn it axl rose yelling at his sex robot
498,0,1,0,i m feelin like malcolm in the middle these bitches surround me they can t miss em
499,0,1,0,i m gonna piss on your dimple stop wasting prayers on trash teams lol
500,0,1,0,i m probably your main bitch chocolate dipped cinnamon apple
501,0,1,0,i m sick of his shit man sit his bitch ass i m fed up bro rt geno threw yet another pick smh
502,0,1,0,i m sorry i fucked yo bitch but she really dig a nigga
503,0,1,0,ibs irritable bitch syndrome
504,0,1,0,if you love her then hide yo bitch so you ll keep shorty
505,0,1,0,if you talk back to me you ain t getting no pussy me
506,0,1,0,if you re a bad bitch put your hands up high every girl in the room starts waving there hands around
507,0,1,0,imma tie that bitch up in the basement and donkey fuck her ass for two weeks straight hahahahahahahahaha 50centmovie beforeiselfdestruct
508,0,1,0,in my mind gotta be the dumb hoe anthem
509,0,0,1,is that an albino mexican no dad he s asian
510,0,1,0,it takes a true directioner to accept larry you know what bitch its fans like you that make the boys cry thankyoupaulforconfirminglarry
511,0,1,0,it s allegations were u in the bedroom did u see it words of a naive amp blind bitch we know ur husband cheated on u ramona is dumb
512,0,1,0,it s never too late to tag a bitch
513,0,1,0,it s the dykes hunter dyke with a dyke
514,0,1,0,julia roberts you re a ho nottinghill
515,0,0,1,just follow the yellow brick twitter
516,0,1,0,lmfaoooooooooooooooooo brooks if your pussy is good but my mama don 8217 t like you guess who gotta go 8230 8230 8230 my mama
517,0,0,1,lol cripple wendy davis rt scientists create remote controlled chick to study shy penguins
518,0,1,0,let s do nips ahoy and spank me maybe
519,1,0,0,let s kill cracker babies wtf did i just hear wow
520,0,1,0,like correct me if i m wrong but doesn t pimpin involve smackin bitches for money
521,0,1,0,lmao 128514 128514 rt pound cake look like pussy 128514
522,0,1,0,lmao lo the d rose adidas are lighter than my phone shit is retarded
523,0,0,1,mam ren 233 e doet in haar rol net of ze ongesteld is wat is ongesteld van dat soort vragen waar je denkt hoe leg ik die weer uit
524,0,1,0,maybe she wants to be more than your friend or maybe she s a stupid bitch you never know until you make her cum 128514 128514 128514
525,0,0,1,mine plays dmx and kirk franklin smh justcallmebrit well my neighbors are ghetto they get up at like 5am and beat their kids
526,1,0,0,my grandma used to call me a porch monkey all the time come to think of it she did refer to a broken bottle as a nigger knife 128563
527,0,1,0,my momma told me to tell you to mind yoooo damn motha fuckin business you 2 2 not knowin what it is bitch
528,0,1,0,my nips are freeeeezing and that s not okay because they re slicing through my bra 128514
529,0,1,0,my twitter was hacked i m too pussy to admit that i said it and now i want to act like i never said it
530,0,1,0,nah girl i ain t gon be able to make it it s been tight since russ loss his job you in the back like damn bitch really
531,1,0,0,nah its you justmilz 128514 128514 128514 128514 yo i thought some1 photoshopped my face on that faggot smmfh i hate yall
532,0,1,0,new flame the song of the yr lol that bitch super run like
533,0,1,0,niggas always yelling fuck bitches get money meanwhile they re broke and still want the bitches 8230
534,0,1,0,niggas be pressed for pussy eeeeeen nothin
535,0,1,0,no bitches nan
536,0,1,0,no boats and hoes please thanks mom
537,0,0,1,ovo 8220 amp kendrick lamar still trash 8221
538,0,1,0,on top of that she just a pregnant ass sorry hoe aint never got no money even her water broke riptallt
539,0,0,1,only a couple of red sox have gotten past first base i m dying laughing maybe the yanks need to teach them some game
540,1,0,0,our people now is the time for the aryan race 2 stand up and say no more before the mongerls turn the world into a ghetto slum 1488
541,0,1,0,pistol whip my dickau shoot yo bitch club up sometimes freestyles be freestyles and i m okay with that
542,0,1,0,rt it for me please and thanks did a pierced pussy just come across my timeline 128528
543,0,1,0,remy machiavelli send shots to ya belly 128553 my bitch 9994
544,0,1,0,roberto you are one nasty hoe
545,0,1,0,sorry jb fan 65292 really justin come back that is the top comment on a justin timberlake video with 10 million views son of a fucking bitch
546,0,1,0,searching the incredible story of 1 white man s quest to find the ingredients necessary to make caribbean jerked chicken in redneck land
547,0,1,0,selling my soul for material wishes fast cars and bitches tupac smile remix
